"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"4013158";"Парковка №4013 (58)";"282363494";"4013";"Северный административный округ";"Хорошёвский район";"Ходынский Бульвар, Дом 21А";"круглосуточно";"40.0";"21";"37.5205989647917";"55.7896479973562";"55.7897614,37.5194263|55.7895352,37.5217652";"{type=MultiLineString, coordinates=[[[37.519426300253706, 55.78976139978105], [37.52176519974152, 55.7895352000469]]], center=[[37.5205957499976, 55.7896482999139]]}";
"4013159";"Парковка №4013 (59)";"282363498";"4013";"Северный административный округ";"Хорошёвский район";"Ходынский Бульвар, Дом 21А";"круглосуточно";"40.0";"2";"37.5183271767877";"55.7897991787545";"55.7898142,37.5181872|55.7897848,37.5184608";"{type=MultiLineString, coordinates=[[[37.51818720008343, 55.7898141998166], [37.5184607999695, 55.78978479974826]]], center=[[37.5183240000264, 55.7897994997824]]}";
"4022209";"Парковка №4022 (109)";"282363502";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"5";"37.6311094111383";"55.8210954625339";"55.8211149,37.6307809|55.8210764,37.6314314";"{type=MultiLineString, coordinates=[[[37.630780899629485, 55.82111489995181], [37.63143140026945, 55.82107639986009]]], center=[[37.6311061499494, 55.8210956499059]]}";
"4022210";"Парковка №4022 (110)";"282363506";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"2";"37.6313166381267";"55.8211670439382";"55.8211759,37.631186|55.8211586,37.6314408";"{type=MultiLineString, coordinates=[[[37.631186000296765, 55.821175899986315], [37.631440800240576, 55.8211585999573]]], center=[[37.6313134002687, 55.8211672499718]]}";
"4022211";"Парковка №4022 (111)";"282363510";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"21";"37.6327214507997";"55.8210598476216";"55.8210621,37.631658|55.8210576,37.6337783";"{type=MultiLineString, coordinates=[[[37.63165800029985, 55.82106209996052], [37.633778300153175, 55.82105759995222]]], center=[[37.6327181502265, 55.8210598499563]]}";
"4022212";"Парковка №4022 (112)";"282363515";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"3";"37.6343334810547";"55.8210579911697";"55.8210584,37.6341914|55.8210576,37.634469";"{type=MultiLineString, coordinates=[[[37.634191400318045, 55.82105839983038], [37.63446900040209, 55.82105759995222]]], center=[[37.6343302003601, 55.8210579998913]]}";
"4022213";"Парковка №4022 (113)";"282363519";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"23";"37.6327201507895";"55.8211479952838";"55.821145,37.6337757|55.821151,37.631658";"{type=MultiLineString, coordinates=[[[37.63377570042875, 55.821145000042804], [37.63165800029985, 55.82115099987208]]], center=[[37.6327168503643, 55.8211479999574]]}";
"4022214";"Парковка №4022 (114)";"282363522";"4022";"Северо-Восточный административный округ";"Останкинский район";"Улица Академика Королёва, Владение 2А";"круглосуточно";"40.0";"4";"37.6343837373973";"55.8211301141121";"55.8211326,37.6341659|55.8211277,37.634595";"{type=MultiLineString, coordinates=[[[37.63416589984207, 55.821132600190886], [37.63459499990047, 55.82112770000006]]], center=[[37.6343804498713, 55.8211301500955]]}";
"4025188";"Парковка №4025 (88)";"282363523";"4025";"Восточный административный округ";"район Сокольники";"2-Й Полевой Переулок, Дом 4, Строение 2";"круглосуточно";"40.0";"7";"37.6821541656694";"55.7904631002324";"55.7903103,37.6819199|55.7903887,37.6820621|55.7906903,37.6824805";"{type=MultiLineString, coordinates=[[[37.68191990017139, 55.79031030008544], [37.682062099887595, 55.79038870000252], [37.68248050011263, 55.79069030015521]]], center=[[37.682200200142, 55.7905003001203]]}";
"4025189";"Парковка №4025 (89)";"282363525";"4025";"Восточный административный округ";"район Сокольники";"2-Й Полевой Переулок, Дом 4";"круглосуточно";"40.0";"3";"37.6839368702187";"55.7917837145893";"55.7916931,37.6838163|55.7918726,37.684055";"{type=MultiLineString, coordinates=[[[37.68381630033003, 55.79169310003361], [37.684054999768996, 55.79187259995022]]], center=[[37.6839356500495, 55.7917828499919]]}";
"4025190";"Парковка №4025 (90)";"282363529";"4025";"Восточный административный округ";"район Сокольники";"2-Й Полевой Переулок, Дом 4";"круглосуточно";"40.0";"9";"37.682965836615";"55.7910515807637";"55.7908215,37.6826629|55.7912799,37.6832664";"{type=MultiLineString, coordinates=[[[37.68266290033615, 55.79082149999781], [37.68326640022211, 55.791279899769386]]], center=[[37.6829646502791, 55.7910506998836]]}";
"4025191";"Парковка №4025 (91)";"282363533";"4025";"Восточный административный округ";"район Сокольники";"Большая Остроумовская Улица, Дом 13 ";"круглосуточно";"40.0";"7";"37.6873472854131";"55.7942046290162";"55.794065,37.6871502|55.7943425,37.6875418";"{type=MultiLineString, coordinates=[[[37.687150199877664, 55.79406500017542], [37.68754179976453, 55.79434249996586]]], center=[[37.6873459998211, 55.7942037500707]]}";
"4025192";"Парковка №4025 (92)";"282363537";"4025";"Восточный административный округ";"район Сокольники";"Большая Остроумовская Улица, Дом 13";"круглосуточно";"40.0";"1";"37.6876693401819";"55.7944315226174";"55.7944043,37.6876277|55.7944571,37.6877081";"{type=MultiLineString, coordinates=[[[37.687627700265246, 55.794404299974275], [37.6877081003815, 55.79445709977629]]], center=[[37.6876679003233, 55.7944306998753]]}";
"4025193";"Парковка №4025 (93)";"282363540";"4025";"Восточный административный округ";"район Сокольники";"Большая Остроумовская Улица, Дом 15";"круглосуточно";"40.0";"4";"37.6879576520161";"55.7946223189576";"55.79454,37.6878315|55.7947029,37.688081";"{type=MultiLineString, coordinates=[[[37.68783150015545, 55.794539999977175], [37.688081000039084, 55.794702900158164]]], center=[[37.6879562500973, 55.7946214500677]]}";
"4025194";"Парковка №4025 (94)";"282363543";"4025";"Восточный административный округ";"район Сокольники";"Большая Остроумовская Улица, Дом 19";"круглосуточно";"40.0";"1";"37.6883888385965";"55.7953164068065";"55.7952804,37.6883935|55.7953527,37.6883841";"{type=MultiLineString, coordinates=[[[37.68839349967194, 55.7952804000906], [37.68838409970078, 55.79535269984491]]], center=[[37.6883887996864, 55.7953165499677]]}";
"4025195";"Парковка №4025 (95)";"282363546";"4025";"Восточный административный округ";"район Сокольники";"Большая Остроумовская Улица, Дом 19";"круглосуточно";"40.0";"7";"37.6883317526655";"55.7957627427262";"55.7955487,37.6883572|55.795977,37.6883063";"{type=MultiLineString, coordinates=[[[37.68835719964959, 55.79554869997544], [37.68830630020729, 55.7959769998198]]], center=[[37.6883317499284, 55.7957628498976]]}";
"4025196";"Парковка №4025 (96)";"282363550";"4025";"Восточный административный округ";"район Сокольники";"Улица Короленко, Дом 2, Корпус 8";"круглосуточно";"40.0";"9";"37.6890456660003";"55.7965861002506";"55.7964685,37.6887703|55.7965665,37.6889956|55.7967233,37.6893711";"{type=MultiLineString, coordinates=[[[37.68877029981449, 55.796468500061195], [37.68899559998269, 55.796566500219306], [37.68937110026301, 55.79672329995936]]], center=[[37.6890707000388, 55.7965959000103]]}";
"4025197";"Парковка №4025 (97)";"282363553";"4025";"Восточный административный округ";"район Сокольники";"Колодезный Переулок, Дом 3, Строение 30";"круглосуточно";"40.0";"4";"37.6989545434335";"55.7960741716071";"55.7960199,37.6988246|55.7961269,37.6990807";"{type=MultiLineString, coordinates=[[[37.6988246002072, 55.796019899888854], [37.69908070001321, 55.79612689989042]]], center=[[37.6989526501102, 55.7960733998896]]}";
"4025198";"Парковка №4025 (98)";"282363557";"4025";"Восточный административный округ";"район Сокольники";"Колодезный Переулок, Дом 3, Строение 30";"круглосуточно";"40.0";"5";"37.6994788901155";"55.7959184256508";"55.7960456,37.699306|55.795793,37.6996493";"{type=MultiLineString, coordinates=[[[37.69930600018145, 55.79604559981223], [37.69964930035041, 55.795793000234234]]], center=[[37.6994776502659, 55.7959193000232]]}";
"4025199";"Парковка №4025 (99)";"282363561";"4025";"Восточный административный округ";"район Сокольники";"Улица Стромынка, Дом 25, Строение 1";"круглосуточно";"40.0";"9";"37.7000597348594";"55.7955070336875";"55.7957402,37.6997298|55.7955352,37.7000061|55.7952457,37.7004433";"{type=MultiLineString, coordinates=[[[37.69972980017964, 55.795740200223385], [37.70000610040149, 55.795535200187466], [37.70044329967048, 55.79524570024117]]], center=[[37.700086549925, 55.7954929502323]]}";
"4027178";"Парковка №4027 (78)";"282363566";"4027";"Восточный административный округ";"район Соколиная Гора";"Вольная Улица, Дом 39, Строение 8";"круглосуточно";"40.0";"13";"37.7390237530417";"55.7792371774799";"55.7791661,37.7386688|55.7793071,37.7393728";"{type=MultiLineString, coordinates=[[[37.73866879971255, 55.779166100236196], [37.73937280041755, 55.77930709979334]]], center=[[37.739020800065, 55.7792366000147]]}";
"4027179";"Парковка №4027 (79)";"282363570";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 50, Строение 2";"круглосуточно";"40.0";"3";"37.7405472944475";"55.7795384357134";"55.7794964,37.740321|55.7795794,37.7407676";"{type=MultiLineString, coordinates=[[[37.74032100004772, 55.77949639995731], [37.74076760018614, 55.77957940020142]]], center=[[37.7405443001169, 55.7795379000793]]}";
"4027180";"Парковка №4027 (80)";"282363575";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 50";"круглосуточно";"40.0";"9";"37.7416422685148";"55.7797553218799";"55.779642,37.7410613|55.7798675,37.7422173";"{type=MultiLineString, coordinates=[[[37.74106129987674, 55.779642000113995], [37.742217299595055, 55.779867500015406]]], center=[[37.7416392997359, 55.7797547500647]]}";
"4050107";"Парковка №4050 (7)";"282363578";"4050";"Юго-Восточный административный округ";"Рязанский район";"12-Я Новокузьминская Улица, Дом 2/8";"круглосуточно";"40.0";"3";"37.7831185978999";"55.7168970226376";"55.7169646,37.7829212|55.7168347,37.7832886";"{type=MultiLineString, coordinates=[[[37.78292120030202, 55.716964599996], [37.78328859957511, 55.716834699870375]]], center=[[37.7831048999386, 55.7168996499332]]}";
"4027181";"Парковка №4027 (81)";"282363582";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 34А, Строение 4";"круглосуточно";"40.0";"5";"37.7382706925795";"55.7790821848126";"55.779151,37.7386084|55.7790122,37.7379271";"{type=MultiLineString, coordinates=[[[37.73860839968777, 55.77915099985854], [37.73792710030832, 55.77901219988351]]], center=[[37.7382677499981, 55.779081599871]]}";
"4025200";"Парковка №4025 (100)";"282363587";"4025";"Восточный административный округ";"район Сокольники";"Улица Гастелло, Дом 42";"круглосуточно";"40.0";"6";"37.6936530122853";"55.7832551826938";"55.7832824,37.6934588|55.7832288,37.693841";"{type=MultiLineString, coordinates=[[[37.693458800420075, 55.783282400062106], [37.69384100033581, 55.783228800115275]]], center=[[37.6936499003779, 55.7832556000887]]}";
"4050108";"Парковка №4050 (8)";"282363591";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 7, Корпус 1";"круглосуточно";"40.0";"5";"37.7862099442274";"55.7158638611019";"55.7159644,37.7858931|55.7157725,37.7864859";"{type=MultiLineString, coordinates=[[[37.78589310034971, 55.715964399833915], [37.78648590040235, 55.71577249990249]]], center=[[37.786189500376, 55.7158684498682]]}";
"4027182";"Парковка №4027 (82)";"282363594";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 34А, Строение 2";"круглосуточно";"40.0";"4";"37.7374043443147";"55.7789079739607";"55.7789504,37.7376133|55.7788644,37.7371895";"{type=MultiLineString, coordinates=[[[37.73761329991494, 55.778950400208025], [37.73718949991672, 55.778864400249645]]], center=[[37.7374013999158, 55.7789074002288]]}";
"4050109";"Парковка №4050 (9)";"282363597";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 13/8";"круглосуточно";"40.0";"8";"37.7879682348906";"55.7152628673514";"55.7154069,37.7875641|55.7153238,37.7878109|55.7150579,37.7885297";"{type=MultiLineString, coordinates=[[[37.78756409972884, 55.715406899928716], [37.78781090017507, 55.715323799991914], [37.788529699726055, 55.715057899854585]]], center=[[37.7880468997274, 55.7152323998916]]}";
"4025201";"Парковка №4025 (101)";"282363601";"4025";"Восточный административный округ";"район Сокольники";"Улица Гастелло, Дом 39";"круглосуточно";"40.0";"3";"37.6921301606612";"55.7835519830782";"55.7835773,37.69195|55.7835275,37.6923041";"{type=MultiLineString, coordinates=[[[37.69194999995036, 55.783577299985026], [37.69230409966566, 55.78352750011971]]], center=[[37.6921270498081, 55.7835524000524]]}";
"4025202";"Парковка №4025 (102)";"282363602";"4025";"Восточный административный округ";"район Сокольники";"Улица Гастелло, Дом 39";"круглосуточно";"40.0";"5";"37.6927716070554";"55.7834578206979";"55.7834927,37.6925281|55.7834238,37.6930089";"{type=MultiLineString, coordinates=[[[37.69252809997166, 55.783492699883965], [37.69300889987128, 55.78342379995252]]], center=[[37.6927684999215, 55.7834582499183]]}";
"4025203";"Парковка №4025 (103)";"282363605";"4025";"Восточный административный округ";"район Сокольники";"Улица Гастелло, Дом 39";"круглосуточно";"40.0";"3";"37.693696559912";"55.7833322844791";"55.7833559,37.6935285|55.7833095,37.6938584";"{type=MultiLineString, coordinates=[[[37.693528499804664, 55.7833559000842], [37.69385839980456, 55.7833095000637]]], center=[[37.6936934498046, 55.7833327000739]]}";
"4050110";"Парковка №4050 (10)";"282363610";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 16, Корпус 1";"круглосуточно";"40.0";"15";"37.7899867613868";"55.7145838282372";"55.714869,37.7891144|55.7143311,37.7907479";"{type=MultiLineString, coordinates=[[[37.789114399669764, 55.71486899977862], [37.79074789977567, 55.714331099812064]]], center=[[37.7899311497227, 55.7146000497953]]}";
"4027183";"Парковка №4027 (83)";"282363614";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 34А, Строение 1";"круглосуточно";"40.0";"4";"37.7369067653809";"55.7788114408692";"55.7788493,37.7370849|55.7787724,37.7367228";"{type=MultiLineString, coordinates=[[[37.73708490008505, 55.77884929975507], [37.736722799973805, 55.77877239980206]]], center=[[37.7369038500294, 55.7788108497786]]}";
"4027184";"Парковка №4027 (84)";"282363618";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 34А, Строение 1";"круглосуточно";"40.0";"4";"37.7364280768949";"55.7787103535896";"55.7786593,37.7361622|55.7787603,37.736688";"{type=MultiLineString, coordinates=[[[37.73616220003252, 55.77865929977025], [37.73668800013801, 55.778760300180636]]], center=[[37.7364251000853, 55.7787097999754]]}";
"4027185";"Парковка №4027 (85)";"282363621";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 34А, Строение 1";"круглосуточно";"40.0";"3";"37.7359291180251";"55.7786160901765";"55.7785755,37.7357371|55.7786555,37.7361153";"{type=MultiLineString, coordinates=[[[37.735737100172095, 55.778575499846276], [37.73611529988986, 55.77865550012481]]], center=[[37.735926200031, 55.7786154999855]]}";
"4025204";"Парковка №4025 (104)";"282363625";"4025";"Восточный административный округ";"район Сокольники";"Улица Гастелло, Дом 41";"круглосуточно";"40.0";"2";"37.6958642136933";"55.7830562376995";"55.7830652,37.6957816|55.7830479,37.6959405";"{type=MultiLineString, coordinates=[[[37.69578160030137, 55.783065199798905], [37.69594049969872, 55.783047900002884]]], center=[[37.69586105, 55.7830565499009]]}";
"4027186";"Парковка №4027 (86)";"282363630";"4027";"Восточный административный округ";"район Соколиная Гора";"Вольная Улица, Дом 35, Строение 10";"круглосуточно";"40.0";"2";"37.7355174282982";"55.7785240779131";"55.7784903,37.7353549|55.7785567,37.7356741";"{type=MultiLineString, coordinates=[[[37.73535490025639, 55.77849029981361], [37.73567410042292, 55.77855670012075]]], center=[[37.7355145003397, 55.7785234999672]]}";
"4027187";"Парковка №4027 (87)";"282363633";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 32, Корпус 23";"круглосуточно";"40.0";"5";"37.7342836679926";"55.7782706660357";"55.7782007,37.7339253|55.7783395,37.7346361";"{type=MultiLineString, coordinates=[[[37.73392529975367, 55.77820069995123], [37.73463609980707, 55.77833949978538]]], center=[[37.7342806997804, 55.7782700998683]]}";
"4027188";"Парковка №4027 (88)";"282363637";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 32, Корпус 24";"круглосуточно";"40.0";"9";"37.7335728545647";"55.7781325843266";"55.778074,37.733252|55.7781901,37.7338877";"{type=MultiLineString, coordinates=[[[37.733251999871804, 55.778073999966225], [37.73388769986913, 55.77819010012339]]], center=[[37.7335698498704, 55.7781320500448]]}";
"4027189";"Парковка №4027 (89)";"282363642";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 41А";"круглосуточно";"40.0";"3";"37.7379535480197";"55.7790897721595";"55.7790447,37.73773|55.7791337,37.7381712";"{type=MultiLineString, coordinates=[[[37.7377300000535, 55.77904469990487], [37.73817120041877, 55.779133699840195]]], center=[[37.7379506002361, 55.7790891998725]]}";
"4027190";"Парковка №4027 (90)";"282363645";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 41";"круглосуточно";"40.0";"8";"37.7370570004027";"55.7789109845082";"55.7788071,37.7365404|55.7790137,37.7375677";"{type=MultiLineString, coordinates=[[[37.73654039975029, 55.778807100182], [37.737567699634475, 55.77901369982294]]], center=[[37.7370540496924, 55.7789104000025]]}";
"4050111";"Парковка №4050 (11)";"282363649";"4050";"Юго-Восточный административный округ";"Рязанский район";"12-Я Новокузьминская Улица, Дом 2/8";"круглосуточно";"40.0";"4";"37.7836340030902";"55.7167146369658";"55.7167894,37.7834255|55.7166413,37.7838385";"{type=MultiLineString, coordinates=[[[37.783425500129475, 55.71678940016321], [37.78383849968303, 55.716641299851354]]], center=[[37.7836319999063, 55.7167153500073]]}";
"4027191";"Парковка №4027 (91)";"282363653";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 41, Строение 16";"круглосуточно";"40.0";"5";"37.7362684599835";"55.7787533130886";"55.7787965,37.7364868|55.778709,37.7360442";"{type=MultiLineString, coordinates=[[[37.73648679997224, 55.77879650001389], [37.736044200031756, 55.77870899976482]]], center=[[37.736265500002, 55.7787527498893]]}";
"4050112";"Парковка №4050 (12)";"282363657";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 10";"круглосуточно";"40.0";"3";"37.7842134753624";"55.7165190964231";"55.7165673,37.7840638|55.7164736,37.7843427";"{type=MultiLineString, coordinates=[[[37.784063799851225, 55.716567300085785], [37.78434269979748, 55.71647360017737]]], center=[[37.7842032498243, 55.7165204501316]]}";
"4050113";"Парковка №4050 (13)";"282363662";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 10";"круглосуточно";"40.0";"3";"37.784779232076";"55.7163305986398";"55.7163844,37.784611|55.7162802,37.7849248";"{type=MultiLineString, coordinates=[[[37.7846109996234, 55.71638440000768], [37.78492480001675, 55.716280199888445]]], center=[[37.7847678998201, 55.716332299948]]}";
"4050114";"Парковка №4050 (14)";"282363665";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 5";"круглосуточно";"40.0";"3";"37.7855721091833";"55.716070261548";"55.7161321,37.7853754|55.7160128,37.7857429";"{type=MultiLineString, coordinates=[[[37.78537540035318, 55.716132100176], [37.78574290023759, 55.716012799849935]]], center=[[37.7855591502954, 55.716072450013]]}";
"4025205";"Парковка №4025 (105)";"282363669";"4025";"Восточный административный округ";"район Сокольники";"Улица Сокольнический Вал, Дом 1А, Строение 5";"круглосуточно";"40.0";"11";"37.6793756310137";"55.7926269901631";"55.792723,37.6793155|55.7925315,37.6794362";"{type=MultiLineString, coordinates=[[[37.679315500008066, 55.79272299987023], [37.679436200344604, 55.792531499936935]]], center=[[37.6793758501763, 55.7926272499035]]}";
"4050115";"Парковка №4050 (15)";"282363674";"4050";"Юго-Восточный административный округ";"Рязанский район";"1-Я Новокузьминская Улица, Дом 22, Корпус 1";"круглосуточно";"40.0";"21";"37.7936348393774";"55.7133545361868";"55.7136527,37.7927408|55.7134366,37.7934113|55.7129743,37.7947524";"{type=MultiLineString, coordinates=[[[37.79274079965707, 55.7136526998141], [37.79341130038851, 55.713436599848635], [37.79475239976775, 55.71297430018013]]], center=[[37.7937465997124, 55.7133134999971]]}";
"4025206";"Парковка №4025 (106)";"282363678";"4025";"Восточный административный округ";"район Сокольники";"Майский Просек, Владение 2А, Строение 1";"круглосуточно";"40.0";"48";"37.6804686275665";"55.794277329165";"55.7932206,37.6793477|55.7935614,37.6798171|55.7955759,37.6817536|55.7958051,37.6820058";"{type=MultiLineString, coordinates=[[[37.67934770011946, 55.793220599856], [37.67981710039811, 55.79356139982538], [37.68175359955442, 55.79557590001663], [37.682005799773805, 55.795805100121434]]], center=[[37.6806767499466, 55.7945128499887]]}";
"4027192";"Парковка №4027 (92)";"282363679";"4027";"Восточный административный округ";"район Соколиная Гора";"Вольная Улица, Дом 25, Строение 3";"круглосуточно";"40.0";"6";"37.7323283426072";"55.7778934932523";"55.7779488,37.7326244|55.7778371,37.7320263";"{type=MultiLineString, coordinates=[[[37.73262439998338, 55.7779488000549], [37.7320262998706, 55.77783710011083]]], center=[[37.732325349927, 55.7778929500828]]}";
"4027193";"Парковка №4027 (93)";"282363681";"4027";"Восточный административный округ";"район Соколиная Гора";"Вольная Улица, Дом 25, Строение 3";"круглосуточно";"40.0";"8";"37.7317624439068";"55.7777901394245";"55.7777557,37.7315569|55.7778236,37.7319619";"{type=MultiLineString, coordinates=[[[37.73155689959191, 55.777755700218144], [37.73196189964788, 55.77782360024653]]], center=[[37.7317593996199, 55.7777896502323]]}";
"4027194";"Парковка №4027 (94)";"282363684";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 22, Строение 2";"круглосуточно";"40.0";"14";"37.73067211824";"55.7775963331659";"55.7774585,37.7298966|55.7777331,37.7314416";"{type=MultiLineString, coordinates=[[[37.72989660004614, 55.777458499919824], [37.73144159992689, 55.777733099856576]]], center=[[37.7306690999865, 55.7775957998882]]}";
"4027195";"Парковка №4027 (95)";"282363688";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 21, Корпус 1";"круглосуточно";"40.0";"8";"37.7289966151935";"55.777433425125";"55.7774593,37.7294728|55.7774072,37.7285139";"{type=MultiLineString, coordinates=[[[37.729472800047915, 55.77745930018885], [37.728513899686085, 55.777407199811165]]], center=[[37.728993349867, 55.77743325]]}";
"4027196";"Парковка №4027 (96)";"282363697";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 6";"круглосуточно";"40.0";"5";"37.7230145347462";"55.777910644912";"55.7779608,37.7226359|55.7778613,37.7233869";"{type=MultiLineString, coordinates=[[[37.722635900286924, 55.77796079989594], [37.72338689994927, 55.77786129992324]]], center=[[37.7230114001181, 55.7779110499095]]}";
"4016159";"Парковка №4016 (59)";"282363702";"4016";"Северо-Восточный административный округ";"район Марьина Роща";"1-Й Проезд Марьиной Рощи, Дом 7/9";"круглосуточно";"40.0";"3";"37.6219097730065";"55.7945280662465";"55.7945204,37.6217023|55.7945355,37.6221107";"{type=MultiLineString, coordinates=[[[37.621702299891055, 55.79452039995535], [37.62211070007034, 55.794535499931825]]], center=[[37.6219064999807, 55.7945279499436]]}";
"4016160";"Парковка №4016 (60)";"282363712";"4016";"Северо-Восточный административный округ";"район Марьина Роща";"3-Я Улица Марьиной Рощи, Дом 3/7";"круглосуточно";"40.0";"2";"37.6213730441866";"55.7945604810706";"55.7945589,37.6213175|55.7945619,37.6214221";"{type=MultiLineString, coordinates=[[[37.621317500250875, 55.79455890006102], [37.62142210008257, 55.794561899752864]]], center=[[37.6213698001667, 55.7945603999069]]}";
"4016161";"Парковка №4016 (61)";"282363722";"4016";"Северо-Восточный административный округ";"район Марьина Роща";"2-Й Проезд Марьиной Рощи, Дом 17";"круглосуточно";"40.0";"5";"37.6209962666544";"55.7945506000963";"55.7945468,37.6208078|55.7945506,37.6209963|55.7945544,37.6211847";"{type=MultiLineString, coordinates=[[[37.62080779975194, 55.79454679978662], [37.62099630043451, 55.79455059990241], [37.62118469960747, 55.79455440001785]]], center=[[37.6209962496797, 55.7945505999023]]}";
"4027197";"Парковка №4027 (97)";"282363731";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 6, Строение 1";"круглосуточно";"40.0";"2";"37.7236139882003";"55.7778329703487";"55.7778537,37.7234513|55.777813,37.7237704";"{type=MultiLineString, coordinates=[[[37.72345130017199, 55.77785369997126], [37.723770399727215, 55.777812999810884]]], center=[[37.7236108499496, 55.7778333498911]]}";
"4027198";"Парковка №4027 (98)";"282363744";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 8";"круглосуточно";"40.0";"6";"37.7247834666185";"55.7776957391919";"55.7777346,37.7244517|55.7776576,37.7251089";"{type=MultiLineString, coordinates=[[[37.72445170000499, 55.777734599845196], [37.72510890028035, 55.777657600185506]]], center=[[37.7247803001427, 55.7776961000153]]}";
"4027199";"Парковка №4027 (99)";"282363752";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 12";"круглосуточно";"40.0";"1";"37.7254177706256";"55.7776059583197";"55.7776229,37.7252913|55.7775898,37.725538";"{type=MultiLineString, coordinates=[[[37.72529129960553, 55.77762289979244], [37.72553800033875, 55.77758979990119]]], center=[[37.7254146499722, 55.7776063498468]]}";
"4027200";"Парковка №4027 (100)";"282363754";"4027";"Восточный административный округ";"район Соколиная Гора";"Кирпичная Улица, Дом 12";"круглосуточно";"40.0";"4";"37.7259676866086";"55.7775396708296";"55.7775717,37.7256668|55.7775083,37.7262622";"{type=MultiLineString, coordinates=[[[37.72566679988585, 55.77757169993353], [37.72626219966292, 55.77750829996368]]], center=[[37.7259644997744, 55.7775399999486]]}";
"4054106";"Парковка №4054 (6)";"282363763";"4054";"Южный административный округ";"район Зябликово";"Ореховый Бульвар, Дом 22А";"круглосуточно";"40.0";"5";"37.7309976594874";"55.6120349396181";"55.6118262,37.7311063|55.6122435,37.7308897";"{type=MultiLineString, coordinates=[[[37.73110630015381, 55.61182619985835], [37.73088970016913, 55.612243500174664]]], center=[[37.7309980001614, 55.6120348500165]]}";
"4054107";"Парковка №4054 (7)";"282363768";"4054";"Южный административный округ";"район Зябликово";"Ореховый Бульвар, Дом 22А";"круглосуточно";"40.0";"6";"37.7312474576248";"55.6115214962476";"55.6117004,37.7311539|55.6113426,37.7313416";"{type=MultiLineString, coordinates=[[[37.73115390008411, 55.611700399904755], [37.73134160036777, 55.61134259993495]]], center=[[37.7312477502259, 55.6115214999199]]}";
"4016162";"Парковка №4016 (62)";"282363777";"4016";"Северо-Восточный административный округ";"район Марьина Роща";"1-Й Проезд Марьиной Рощи, Дом 11";"круглосуточно";"40.0";"7";"37.6200319305322";"55.7945246460538";"55.7945166,37.6197651|55.7945325,37.6202922";"{type=MultiLineString, coordinates=[[[37.619765100048845, 55.79451659983662], [37.62029220001653, 55.794532500237935]]], center=[[37.6200286500327, 55.7945245500373]]}";
